# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	239737
#@/user_id	0278165e-67a8-4678-b168-f946133cb532
xin feng 	新風	c=1 d=0 t=239737
xin fo 	信佛	c=1 d=1.00154e-165 t=239737
xin gang 	新港	c=1 d=1.12498e-150 t=239737
xin gao 	新高	c=1 d=2.37647e-66 t=239737
xin gong neng 	新功能	c=4 d=2.11128e-262 t=239737
xin guan 	新冠	c=7 d=4.24388e-35 t=239737
xin hao 	信號	c=5 d=9.66836e-251 t=239737
xin hao liang 	信号量	c=2 d=0 t=239737
xin he yue 	新合約	c=1 d=2.98524e-102 t=239737
xin hua 	新華	c=1 d=5.47923e-217 t=239737
xin hua tou 	新花頭	c=1 d=1.74025e-253 t=239737
xin ji 	心機	c=2 d=0 t=239737
xin jia 	新加	c=5 d=1.90114e-117 t=239737
xin jia po 	新加坡	c=7 d=5.30099e-34 t=239737
xin jian 	新建	c=8 d=3.19591e-22 t=239737
xin jiang 	新疆	c=6 d=3.56744e-198 t=239737
xin jiu cai 	新韭菜	c=1 d=0 t=239737
xin kai 	新開	c=1 d=2.33077e-161 t=239737
xin kai fa 	新開發	c=1 d=0 t=239737
xin ku 	辛苦	c=13 d=5.92462e-19 t=239737
xin ku qian 	辛苦錢	c=1 d=1.95161e-278 t=239737
xin kuan 	新款	c=2 d=0 t=239737
xin lai 	新來	c=7 d=0.00269866 t=239737
xin li 	心理	c=1 d=6.69728e-20 t=239737
xin li 	心裏	c=2 d=1.0173e-84 t=239737
xin li jian kang 	心理健康	c=1 d=0 t=239737
xin li xue 	心理學	c=1 d=0 t=239737
xin li zhun bei 	心理準備	c=1 d=0 t=239737
xin lou pan 	新樓盤	c=1 d=0 t=239737
xin mai 	新買	c=3 d=6.68958e-124 t=239737
xin mu 	心目	c=1 d=7.54432e-215 t=239737
xin neng yuan 	新能源	c=1 d=0 t=239737
xin nian 	新年	c=1 d=1.02473e-52 t=239737
xin pan 	新盤	c=1 d=0 t=239737
xin pian 	芯片	c=7 d=4.17007e-295 t=239737
xin pian zu 	芯片組	c=1 d=0 t=239737
xin qing 	心情	c=1 d=1.82835e-187 t=239737
xin qun 	新羣	c=1 d=2.61776e-86 t=239737
xin ren 	信任	c=2 d=1.29644e-158 t=239737
xin ren 	新人	c=8 d=1.79959e-177 t=239737
xin sai 	心塞	c=4 d=2.11003e-20 t=239737
xin shang 	欣賞	c=3 d=5.20083e-133 t=239737
xin shi 	新事	c=1 d=2.23078e-57 t=239737
xin shi 	新式	c=1 d=0 t=239737
xin shi dan dan 	信誓旦旦	c=1 d=2.61219e-296 t=239737
xin shou 	新手	c=2 d=2.94208e-19 t=239737
xin shou ji 	新手機	c=1 d=1.36302e-114 t=239737
xin shou nian lai 	信手拈來	c=1 d=9.03826e-76 t=239737
xin shui 	薪水	c=27 d=1.61789e-06 t=239737
xin si 	心思	c=3 d=3.51598e-86 t=239737
xin tai 	心態	c=5 d=6.9706e-20 t=239737
xin tian di 	新天地	c=1 d=0 t=239737
xin tian you 	信天游	c=1 d=0 t=239737
xin tiao 	心跳	c=1 d=0 t=239737
xin tong 	信通	c=1 d=0 t=239737
xin tou rou 	心頭肉	c=1 d=0 t=239737
xin tuo 	信託	c=1 d=1.50592e-228 t=239737
xin wen 	新聞	c=11 d=1.85375e-26 t=239737
xin xi 	信息	c=153 d=1.40139 t=239737
xin xian 	新鮮	c=10 d=6.33821e-11 t=239737
xin xiang yin 	心相印	c=3 d=0 t=239737
xin xin 	信心	c=6 d=5.29541e-51 t=239737
xin xing 	新興	c=2 d=6.29419e-25 t=239737
xin ya 	新雅	c=1 d=0 t=239737
xin yan 	心眼	c=1 d=1.28008e-287 t=239737
xin yang 	信仰	c=6 d=4.15422e-166 t=239737
xin yao 	新藥	c=2 d=6.81572e-226 t=239737
xin yi 	心意	c=1 d=8.59252e-128 t=239737
xin yong 	信用	c=2 d=1.34506e-66 t=239737
xin yong dai 	信用貸	c=1 d=1.35746e-66 t=239737
xin yong hu 	新用戶	c=2 d=5.45451e-252 t=239737
xin yong ka 	信用卡	c=17 d=1.63894e-77 t=239737
xin you jian 	新郵件	c=1 d=1.22888e-248 t=239737
xin zeng 	新增	c=6 d=5.14754e-247 t=239737
xin zhao 	新招	c=1 d=0 t=239737
xin zhuang 	莘莊	c=2 d=3.8901e-11 t=239737
xin zi 	薪資	c=5 d=1.63816e-42 t=239737
xing 	型	c=2 d=8.09075e-126 t=239737
xing 	姓	c=2 d=9.7276e-29 t=239737
xing 	形	c=1 d=1.75516e-177 t=239737
xing 	性	c=26 d=4.18372e-14 t=239737
xing 	星	c=14 d=2.25059e-14 t=239737
xing 	興	c=2 d=0.000756869 t=239737
xing 	行	c=46 d=0.00998001 t=239737
xing bu tong 	行不通	c=1 d=2.06343e-257 t=239737
xing bu xing 	行不行	c=6 d=2.10709e-33 t=239737
xing cheng 	形成	c=3 d=2.71831e-147 t=239737
xing cheng 	行程	c=6 d=4.32691e-132 t=239737
xing cheng dan 	行程单	c=2 d=0 t=239737
xing cun 	倖存	c=1 d=3.03581e-35 t=239737
xing cun zhe 	倖存者	c=1 d=0 t=239737
xing de tong 	行得通	c=1 d=1.37199e-103 t=239737
xing dong 	行動	c=7 d=2.62436e-145 t=239737
xing dong li 	行動力	c=1 d=2.48813e-18 t=239737
xing fu 	幸福	c=1 d=1.34017e-121 t=239737
xing fu gan 	幸福感	c=1 d=0 t=239737
xing ge 	性格	c=6 d=0.140156 t=239737
xing ge jue ding ming yun 	性格決定命運	c=1 d=1.78042e-198 t=239737
xing hao 	型號	c=12 d=2.64454e-39 t=239737
xing hua 	興化	c=2 d=3.1668e-32 t=239737
xing ji 	星級	c=1 d=5.6597e-69 t=239737
xing ji 	星際	c=4 d=2.15466e-38 t=239737
xing ji mi hu 	星際迷糊	c=1 d=1.95079e-38 t=239737
xing jia bi 	性價比	c=5 d=1.39234e-41 t=239737
xing jiu xing 	行就行	c=1 d=0 t=239737
xing lai 	醒來	c=1 d=0 t=239737
xing li 	行李	c=6 d=2.02835e-173 t=239737
xing li xiang 	行李箱	c=6 d=0 t=239737
xing ming 	姓名	c=4 d=1.85721e-40 t=239737
xing mu 	醒目	c=1 d=7.58214e-215 t=239737
xing neng 	性能	c=111 d=6.16431e-15 t=239737
xing qi 	星期	c=10 d=4.49027e-140 t=239737
xing qi er 	星期二	c=2 d=5.74291e-123 t=239737
xing qi san 	星期三	c=1 d=5.7717e-123 t=239737
xing qi si 	星期四	c=1 d=5.80063e-123 t=239737
xing qi tian 	星期天	c=1 d=1.83064e-143 t=239737
xing qi wu 	星期五	c=4 d=5.82971e-123 t=239737
xing qi yi 	星期一	c=4 d=5.71427e-123 t=239737
xing qiu 	星球	c=2 d=2.06109e-38 t=239737
xing qu 	興趣	c=16 d=7.84438e-27 t=239737
xing shi 	刑事	c=3 d=4.51369e-113 t=239737
xing shi 	形勢	c=13 d=1.76424e-60 t=239737
xing shi 	形式	c=16 d=1.59245e-62 t=239737
xing shi zhu yi 	形式主義	c=1 d=0 t=239737
xing tai 	形態	c=1 d=1.70329e-177 t=239737
xing ti 	形體	c=1 d=6.73937e-123 t=239737
xing wei 	腥味	c=2 d=3.57413e-220 t=239737
xing wei 	行爲	c=7 d=3.44225e-72 t=239737
xing xing 	星星	c=1 d=6.65913e-41 t=239737
xing xing 	猩猩	c=1 d=0 t=239737
xing yun 	星雲	c=1 d=0 t=239737
xing zhan 	星戰	c=1 d=5.47377e-29 t=239737
xing zheng 	行政	c=1 d=3.77361e-65 t=239737
xing zhi 	性質	c=2 d=1.10933e-191 t=239737
xing zhi 	興致	c=4 d=1.64637e-42 t=239737
xing zou 	行走	c=1 d=0 t=239737
xiong 	熊	c=10 d=1.28076e-13 t=239737
xiong 	胸	c=1 d=3.23232e-67 t=239737
xiong an 	雄安	c=1 d=0 t=239737
xiong ba 	雄霸	c=0 d=8.33965e-13 t=239737
xiong ba tian xia 	雄霸天下	c=1 d=8.38145e-12 t=239737
xiong di 	兄弟	c=8 d=0.0195457 t=239737
xiong di men 	兄弟們	c=1 d=0 t=239737
xiong hai zhi 	熊孩紙	c=1 d=0 t=239737
xiong hai zi 	熊孩子	c=1 d=1.21897e-241 t=239737
xiong shi 	熊市	c=2 d=0 t=239737
xiong tou 	胸透	c=1 d=0 t=239737
xiu 	休	c=5 d=2.61269e-122 t=239737
xiu 	修	c=19 d=3.65223e-22 t=239737
xiu 	秀	c=1 d=0 t=239737
xiu 	繡	c=1 d=0.000210716 t=239737
xiu che 	修車	c=1 d=1.05893e-291 t=239737
xiu ci 	修辭	c=1 d=4.21154e-92 t=239737
xiu de 	修得	c=1 d=7.15802e-38 t=239737
xiu dian nao 	修電腦	c=1 d=5.8821e-140 t=239737
xiu fu 	修復	c=6 d=4.13434e-139 t=239737
xiu gai 	修改	c=74 d=3.47944e-22 t=239737
xiu hao 	修好	c=3 d=3.59629e-87 t=239737
xiu jia 	休假	c=5 d=2.15933e-27 t=239737
xiu lian 	修煉	c=1 d=6.03986e-216 t=239737
xiu mian 	休眠	c=5 d=6.66415e-138 t=239737
xiu xi 	休息	c=22 d=8.51165e-68 t=239737
xiu xian 	休閒	c=2 d=3.16609e-235 t=239737
xiu xing 	修行	c=1 d=0 t=239737
xiu xiu 	修修	c=1 d=0 t=239737
xiu yang 	修養	c=3 d=0 t=239737
xiu zheng 	修整	c=3 d=3.26016e-109 t=239737
xiu zheng 	修正	c=15 d=1.53459e-09 t=239737
xu 	序	c=6 d=4.78613e-126 t=239737
xu 	恤	c=2 d=6.60437e-179 t=239737
xu 	續	c=6 d=1.4961e-63 t=239737
xu 	虛	c=12 d=0.204948 t=239737
xu 	許	c=2 d=0 t=239737
xu 	需	c=6 d=3.01749e-52 t=239737
xu 	須	c=1 d=1.07274e-267 t=239737
xu bao 	虛報	c=1 d=2.01624e-132 t=239737
xu biao 	虚标	c=1 d=0 t=239737
xu fei 	續費	c=5 d=2.54177e-64 t=239737
xu gai 	須改	c=2 d=0 t=239737
xu gao 	虛高	c=1 d=4.99706e-104 t=239737
xu hang 	續航	c=6 d=3.77501e-40 t=239737
xu hao 	序號	c=2 d=0 t=239737
xu ji 	許繼	c=6 d=7.3358e-289 t=239737
xu jia hui 	徐家匯	c=6 d=0 t=239737
xu jin shen 	需謹慎	c=1 d=0 t=239737
xu lie 	序列	c=6 d=1.95318e-23 t=239737
xu lie hao 	序列號	c=10 d=3.10146e-22 t=239737
xu lie hua 	序列化	c=10 d=2.59287e-150 t=239737
xu ming 	續命	c=1 d=5.37697e-260 t=239737
xu ni 	虛擬	c=11 d=1.10664e-45 t=239737
xu ni hua 	虛擬化	c=1 d=3.42764e-22 t=239737
xu ni ji 	虛擬機	c=83 d=1.84288e-21 t=239737
xu qiu 	需求	c=74 d=1.85966e-22 t=239737
xu tou ba nao 	虛頭巴腦	c=1 d=0 t=239737
xu ya 	需呀	c=1 d=0 t=239737
xu yao 	需要	c=368 d=0.521129 t=239737
xu yue 	續約	c=2 d=8.26323e-278 t=239737
xuan 	懸	c=4 d=1.05195e-37 t=239737
xuan 	玄	c=1 d=1.29457e-243 t=239737
xuan 	選	c=47 d=5.40842e-38 t=239737
xuan ba 	選拔	c=2 d=4.24533e-39 t=239737
xuan bu 	宣佈	c=9 d=3.02643e-28 t=239737
xuan cheng 	宣稱	c=2 d=6.31565e-65 t=239737
xuan chu 	選出	c=1 d=4.64972e-80 t=239737
xuan chuan 	宣傳	c=10 d=1.14112e-53 t=239737
xuan dao 	宣導	c=1 d=0 t=239737
xuan feng 	旋風	c=1 d=2.29842e-173 t=239737
xuan fu 	炫富	c=1 d=1.50105e-190 t=239737
xuan nian 	懸念	c=1 d=3.43991e-64 t=239737
xuan piao 	選票	c=1 d=2.23808e-66 t=239737
xuan ran 	渲染	c=1 d=5.07694e-261 t=239737
xuan ti 	選題	c=1 d=0 t=239737
xuan xiang 	選項	c=9 d=1.41722e-134 t=239737
xuan xing 	選型	c=15 d=1.03945e-115 t=239737
xuan xue 	玄學	c=2 d=6.8256e-08 t=239737
xuan yong 	選用	c=2 d=1.11554e-286 t=239737
xuan ze 	選擇	c=45 d=0.192052 t=239737
xuan zhuan 	旋轉	c=2 d=1.84109e-298 t=239737
xue 	學	c=35 d=7.49132e-07 t=239737
xue 	血	c=5 d=3.2647e-97 t=239737
xue 	雪	c=2 d=3.79535e-15 t=239737
xue 	靴	c=1 d=0 t=239737
xue ba 	學霸	c=1 d=4.12547e-55 t=239737
xue bi 	雪碧	c=5 d=7.30843e-216 t=239737
xue bu lai 	學不來	c=1 d=8.73434e-291 t=239737
xue chu 	學出	c=1 d=6.64554e-17 t=239737
xue dao 	學到	c=1 d=8.52414e-181 t=239737
xue dian 	學點	c=2 d=1.40908e-152 t=239737
xue er 	學而	c=1 d=1.89114e-55 t=239737
xue fei 	學費	c=7 d=1.2913e-37 t=239737
xue fu 	學府	c=1 d=0 t=239737
xue guo 	雪國	c=1 d=1.60611e-133 t=239737
xue han 	血汗	c=1 d=4.40957e-15 t=239737
xue hui 	學會	c=8 d=1.00909e-77 t=239737
xue ke 	學科	c=1 d=6.2596e-19 t=239737
xue li 	學歷	c=6 d=2.05047e-24 t=239737
xue liang 	雪亮	c=1 d=1.10134e-18 t=239737
xue lu 	血路	c=1 d=0 t=239737
xue pei yang 	血培養	c=2 d=0 t=239737
xue peng 	學鵬	c=1 d=8.40786e-284 t=239737
xue ping 	雪平	c=1 d=9.9148e-253 t=239737
xue qi 	學期	c=1 d=1.65548e-195 t=239737
xue qu 	學區	c=1 d=2.34475e-56 t=239737
xue qu fang 	學區房	c=2 d=4.92207e-55 t=239737
xue ren 	雪人	c=1 d=1.43267e-259 t=239737
xue sheng 	學生	c=15 d=7.32277e-41 t=239737
xue sheng dang 	學生黨	c=1 d=2.35643e-84 t=239737
xue sheng zheng 	學生證	c=9 d=6.22738e-164 t=239737
xue tou 	噱頭	c=7 d=2.019e-148 t=239737
xue wan 	學完	c=2 d=4.71533e-39 t=239737
xue wei zheng 	學位證	c=1 d=0 t=239737
xue xi 	學習	c=58 d=0.0330633 t=239737
xue xi o 	學習哦	c=1 d=1.03432e-44 t=239737
xue xiao 	學校	c=96 d=0.135716 t=239737
xue xin 	學信	c=1 d=1.95984e-63 t=239737
xue xue 	學學	c=1 d=7.01515e-183 t=239737
xue ye 	血液	c=2 d=2.31794e-08 t=239737
xue ying yu 	學英語	c=1 d=0 t=239737
xue yu 	鱈魚	c=2 d=4.43891e-224 t=239737
xue yuan 	學院	c=1 d=6.23056e-170 t=239737
xun 	尋	c=2 d=0 t=239737
xun 	訊	c=1 d=1.36145e-218 t=239737
xun 	訓	c=1 d=3.23198e-07 t=239737
xun 	詢	c=1 d=0 t=239737
xun chang bai xing 	尋常百姓	c=0 d=2.5278e-58 t=239737
xun fei 	訊飛	c=1 d=4.04382e-202 t=239737
xun huan 	循環	c=6 d=9.28451e-245 t=239737
xun jia 	詢價	c=4 d=4.39046e-199 t=239737
xun jian 	巡檢	c=1 d=0 t=239737
xun lian 	訓練	c=9 d=6.99222e-27 t=239737
xun luo 	巡邏	c=1 d=8.20438e-143 t=239737
xun ma zhen 	蕁麻疹	c=1 d=2.26357e-111 t=239737
xun su 	迅速	c=1 d=4.33021e-66 t=239737
xun zhao 	尋找	c=1 d=0 t=239737
xun zheng 	循證	c=1 d=4.86323e-20 t=239737
ya 	亞	c=2 d=0 t=239737
ya 	呀	c=24 d=9.9586e-11 t=239737
ya 	壓	c=3 d=3.14545e-70 t=239737
ya 	崖	c=1 d=1.83718e-38 t=239737
ya bu zhu 	壓不住	c=1 d=0 t=239737
ya ce 	壓測	c=6 d=2.31031e-251 t=239737
ya cheng 	壓成	c=1 d=4.95424e-91 t=239737
ya dian 	雅典	c=3 d=1.63084e-195 t=239737
ya ding 	亞丁	c=1 d=1.21449e-139 t=239737
ya duo 	亞多	c=2 d=0 t=239737
ya gao 	牙膏	c=9 d=1.59359e-41 t=239737
ya huo 	壓貨	c=1 d=2.81648e-182 t=239737
ya jia 	壓價	c=2 d=1.77586e-21 t=239737
ya ke li 	亞克力	c=6 d=0 t=239737
ya li 	壓力	c=24 d=3.19299e-70 t=239737
ya li guo 	壓力鍋	c=3 d=6.44361e-70 t=239737
ya ma 	亞麻	c=1 d=8.10591e-148 t=239737
ya ma sun 	亞馬遜	c=1 d=2.12004e-105 t=239737
ya ma xun 	亞馬遜	c=2 d=8.25473e-68 t=239737
ya se wang 	亞瑟王	c=1 d=2.75179e-144 t=239737
ya si 	雅思	c=1 d=2.74153e-247 t=239737
ya sui qian 	壓歲錢	c=2 d=7.09936e-37 t=239737
ya suo 	壓縮	c=4 d=9.72272e-170 t=239737
ya suo bao 	壓縮包	c=2 d=2.44268e-07 t=239737
ya xia lai 	壓下來	c=1 d=0 t=239737
ya zha 	壓榨	c=2 d=1.94948e-177 t=239737
ya zhe 	壓着	c=1 d=2.42293e-176 t=239737
ya zhou 	亞洲	c=3 d=4.4385e-180 t=239737
ya zhou ren 	亞洲人	c=1 d=0 t=239737
yan 	嚴	c=6 d=7.00793e-24 t=239737
yan 	延	c=4 d=2.96311e-279 t=239737
yan 	演	c=2 d=1.21252e-208 t=239737
yan 	煙	c=1 d=6.75961e-217 t=239737
yan 	燕	c=0 d=2.51519e-58 t=239737
yan 	眼	c=5 d=2.8223e-30 t=239737
yan 	研	c=1 d=0 t=239737
yan 	醃	c=1 d=2.53127e-220 t=239737
yan 	驗	c=2 d=0 t=239737
yan 	鹽	c=4 d=9.70053e-55 t=239737
yan bao 	延保	c=2 d=5.84594e-89 t=239737
yan bu jian wei jing 	眼不見爲淨	c=1 d=4.95581e-271 t=239737
yan cha 	嚴查	c=1 d=5.27639e-185 t=239737
yan chang 	延長	c=2 d=5.32268e-82 t=239737
yan cheng 	鹽城	c=1 d=2.88628e-29 t=239737
yan chi 	延遲	c=3 d=3.53596e-252 t=239737
yan chi 	鹽池	c=2 d=2.21362e-25 t=239737
yan dao 	延到	c=1 d=0 t=239737
yan duo bi shi 	言多必失	c=1 d=0 t=239737
yan er dao ling 	掩耳盜鈴	c=1 d=5.31544e-66 t=239737
yan fa 	研發	c=38 d=6.05999e-43 t=239737
yan gao shou di 	眼高手低	c=1 d=0 t=239737
yan ge 	嚴格	c=5 d=9.98203e-68 t=239737
yan ge 	閹割	c=1 d=4.83263e-269 t=239737
yan guang 	眼光	c=2 d=6.27586e-167 t=239737
yan hao 	醃好	c=1 d=0 t=239737
yan jiang 	演講	c=3 d=8.59151e-48 t=239737
yan jie 	眼界	c=1 d=4.83196e-238 t=239737
yan jing 	眼睛	c=4 d=2.54323e-11 t=239737
yan jing 	眼鏡	c=4 d=1.09039e-18 t=239737
yan jiu 	研究	c=47 d=0.0144798 t=239737
yan jiu guo 	研究過	c=2 d=0 t=239737
yan jiu kan kan 	研究看看	c=1 d=1.75802e-108 t=239737
yan jiu sheng 	研究生	c=6 d=6.65573e-35 t=239737
yan jiu yan jiu 	研究研究	c=1 d=0 t=239737
yan jiu yuan 	研究員	c=2 d=2.91097e-276 t=239737
yan jiu yuan 	研究院	c=1 d=9.21152e-211 t=239737
yan li 	眼裏	c=1 d=5.04405e-214 t=239737
yan lian 	演練	c=5 d=8.00551e-49 t=239737
yan liao 	顏料	c=1 d=0 t=239737
yan mo 	研磨	c=2 d=8.05092e-68 t=239737
yan qi 	延期	c=8 d=1.51903e-183 t=239737
yan qian yi liang 	眼前一亮	c=1 d=3.00621e-08 t=239737
yan qiu 	眼球	c=2 d=0 t=239737
yan ran 	儼然	c=1 d=2.17089e-31 t=239737
yan se 	顏色	c=10 d=1.07518e-88 t=239737
yan shen 	延伸	c=6 d=9.35998e-252 t=239737
yan sheng 	衍生	c=0 d=3.63267e-30 t=239737
yan sheng ju 	衍生劇	c=2 d=8.4334e-29 t=239737
yan sheng pin 	衍生品	c=1 d=4.76372e-159 t=239737
yan shi 	延時	c=1 d=1.04999e-15 t=239737
yan shi 	演示	c=31 d=0.0832767 t=239737
yan shou 	驗收	c=10 d=3.98154e-49 t=239737
yan shu 	鼴鼠	c=1 d=2.1463e-44 t=239737
yan su 	嚴肅	c=1 d=3.16886e-69 t=239737
yan wang 	閻王	c=1 d=1.04861e-264 t=239737
yan wu 	煙霧	c=3 d=0 t=239737
yan wu dan 	煙霧彈	c=1 d=6.98276e-158 t=239737
yan xian 	沿線	c=2 d=2.70078e-71 t=239737
yan xue 	驗血	c=2 d=4.01869e-70 t=239737
yan yang gao zhao 	豔陽高照	c=1 d=0 t=239737
yan yuan 	演員	c=2 d=3.23586e-168 t=239737
yan yun bang 	驗孕棒	c=1 d=0 t=239737
yan zhe 	沿着	c=2 d=0 t=239737
yan zheng 	炎症	c=1 d=2.17276e-188 t=239737
yan zheng 	驗證	c=113 d=1.30153e-17 t=239737
yan zheng ma 	驗證碼	c=3 d=4.48678e-219 t=239737
yan zhi 	研製	c=2 d=6.35681e-243 t=239737
yan zhi 	言之	c=0 d=1.09869e-20 t=239737
yan zhong 	嚴重	c=17 d=2.41377e-14 t=239737
yan zhong 	眼中	c=1 d=0.00101791 t=239737
yang 	樣	c=16 d=5.92734e-55 t=239737
yang 	氧	c=1 d=0 t=239737
yang 	羊	c=2 d=2.22471e-25 t=239737
yang 	養	c=12 d=2.15368e-55 t=239737
yang ban 	樣板	c=2 d=4.45843e-27 t=239737
yang bing 	養病	c=1 d=0 t=239737
yang can 	養蠶	c=0 d=3.86625e-116 t=239737
yang can ren 	養蠶人	c=1 d=3.88563e-115 t=239737
yang cheng hu 	阳澄湖	c=3 d=3.062e-255 t=239737
yang cong 	洋蔥	c=1 d=2.31466e-197 t=239737
yang guang 	陽光	c=2 d=1.54544e-33 t=239737
yang hai zi 	養孩子	c=1 d=0 t=239737
yang hao 	養好	c=1 d=1.39843e-151 t=239737
yang huo 	養活	c=1 d=2.37001e-34 t=239737
yang ji 	樣機	c=2 d=0 t=239737
yang jun 	楊軍	c=2 d=1.60615e-122 t=239737
yang lao 	養老	c=9 d=2.07113e-07 t=239737
yang lao yuan 	養老院	c=1 d=0 t=239737
yang li 	樣例	c=4 d=0 t=239737
yang mao 	羊毛	c=4 d=1.19669e-83 t=239737
yang mei tu qi 	揚眉吐氣	c=1 d=1.57325e-272 t=239737
yang nai 	羊奶	c=2 d=3.31004e-67 t=239737
yang pai 	羊排	c=1 d=0 t=239737
yang pin 	樣品	c=3 d=0 t=239737
yang rou 	羊肉	c=4 d=9.97014e-54 t=239737
yang rou chuan 	羊肉串	c=2 d=6.78051e-77 t=239737
yang shan 	陽山	c=1 d=0 t=239737
yang she 	羊舍	c=1 d=0 t=239737
yang sheng 	養生	c=1 d=8.6146e-231 t=239737
yang sheng hu 	養生壺	c=5 d=4.13588e-77 t=239737
yang shi 	央視	c=1 d=6.41095e-241 t=239737
yang shi 	樣式	c=2 d=1.07332e-97 t=239737
yang tai 	陽臺	c=1 d=7.20837e-91 t=239737
yang xing 	陽性	c=2 d=1.25096e-46 t=239737
yang yang 	養養	c=1 d=4.26547e-124 t=239737
yang zhou 	揚州	c=4 d=8.52675e-32 t=239737
yang zhu 	養豬	c=1 d=8.07752e-48 t=239737
yang zi 	樣子	c=34 d=3.64805e-26 t=239737
yao 	姚	c=2 d=7.90872e-123 t=239737
yao 	搖	c=2 d=2.22305e-126 t=239737
yao 	藥	c=25 d=1.43998e-25 t=239737
yao 	要	c=1579 d=1.51445 t=239737
yao a yao 	搖啊搖	c=1 d=1.13965e-126 t=239737
yao ba 	要把	c=11 d=0.000169103 t=239737
yao bao 	腰包	c=1 d=1.51479e-62 t=239737
yao bao liu 	要保留	c=1 d=0 t=239737
yao bu 	要不	c=21 d=1.13171e-05 t=239737
yao bu le 	要不了	c=8 d=5.33317e-17 t=239737
yao bu qi 	搖步器	c=1 d=0 t=239737
yao bu ran 	要不然	c=171 d=0.00148637 t=239737
yao bu shi 	要不是	c=9 d=0.000118571 t=239737
yao bu yao 	要不要	c=23 d=1.80577e-41 t=239737
yao chuan 	謠傳	c=2 d=8.21782e-221 t=239737
yao dai 	腰帶	c=1 d=0 t=239737
yao dao 	要到	c=2 d=4.58785e-187 t=239737
yao dao qian 	要到錢	c=1 d=0 t=239737
yao dian 	藥店	c=13 d=5.5272e-90 t=239737
yao dian 	要點	c=4 d=1.92366e-226 t=239737
yao duo jiu 	要多久	c=2 d=0 t=239737
yao fang 	藥房	c=3 d=8.02325e-200 t=239737
yao gai 	要改	c=5 d=6.99199e-56 t=239737
yao gao 	要搞	c=1 d=1.06789e-155 t=239737
yao he 	吆喝	c=1 d=0 t=239737
yao hui lai 	要回來	c=2 d=9.82672e-60 t=239737
yao hui qu 	要回去	c=1 d=0 t=239737
yao jin 	要緊	c=8 d=5.68941e-13 t=239737
yao jin shi 	要緊事	c=1 d=8.45136e-139 t=239737
yao kan 	要看	c=5 d=6.20471e-33 t=239737
yao kong 	遙控	c=2 d=0 t=239737
yao lai 	要來	c=2 d=3.83455e-77 t=239737
yao lan 	搖籃	c=0 d=4.07748e-36 t=239737
yao lan li 	搖籃裏	c=1 d=4.09791e-35 t=239737
yao me 	要麼	c=2 d=2.90936e-203 t=239737
yao pin 	藥品	c=1 d=9.73557e-68 t=239737
yao qi 	藥企	c=1 d=2.21538e-240 t=239737
yao qian 	要錢	c=8 d=1.19045e-139 t=239737
yao qing 	邀請	c=18 d=0.00494193 t=239737
yao qiu 	要求	c=96 d=0.118824 t=239737
yao qu 	要去	c=9 d=3.04202e-59 t=239737
yao rao 	妖嬈	c=1 d=0 t=239737
yao ren 	咬人	c=1 d=0 t=239737
yao ren 	要人	c=1 d=0 t=239737
yao shen me 	要什麼	c=1 d=0 t=239737
yao shi 	要是	c=52 d=0.298413 t=239737
yao shui 	藥水	c=2 d=0 t=239737
yao shuo 	要說	c=1 d=0 t=239737
yao si 	要死	c=1 d=2.96079e-211 t=239737
yao si yao huo 	要死要活	c=1 d=0 t=239737
yao su 	要素	c=1 d=0 t=239737
yao suan bei teng 	腰痠背疼	c=1 d=1.44946e-14 t=239737
yao teng 	腰疼	c=0 d=3.1564e-200 t=239737
yao tou piao 	要投票	c=1 d=2.15032e-66 t=239737
yao wu 	藥物	c=1 d=0 t=239737
yao wu 	要務	c=2 d=3.35577e-08 t=239737
yao xiang 	要想	c=2 d=0 t=239737
yao yan 	謠言	c=1 d=6.20873e-70 t=239737
yao yao ya 	咬咬牙	c=1 d=0 t=239737
yao yong 	要用	c=3 d=3.70732e-33 t=239737
yao you 	要有	c=8 d=0.0332068 t=239737
yao zai 	要在	c=1 d=0 t=239737
yao zhan 	腰斬	c=1 d=0 t=239737
yao zhe 	咬着	c=1 d=0 t=239737
yao zhu yi 	要注意	c=1 d=3.45156e-280 t=239737
yao zi 	姚子	c=5 d=7.08249e-119 t=239737
yao zou 	要走	c=5 d=1.53272e-24 t=239737
yao zuo 	要做	c=12 d=0.000761668 t=239737
ye 	也	c=2171 d=1.49247 t=239737
ye 	夜	c=6 d=3.63462e-141 t=239737
ye 	業	c=4 d=3.02779e-32 t=239737
ye 	液	c=1 d=0 t=239737
ye 	葉	c=6 d=0.786628 t=239737
ye 	野	c=3 d=1.16865e-10 t=239737
ye 	頁	c=5 d=2.68033e-275 t=239737
ye bu 	也不	c=1 d=7.62032e-39 t=239737
ye bu hui 	也不會	c=1 d=0 t=239737
ye bu neng 	也不能	c=1 d=2.16485e-57 t=239737
ye bu shi 	也不是	c=3 d=5.25237e-102 t=239737
ye bu suan 	也不算	c=1 d=0 t=239737
ye bu yuan 	也不願	c=1 d=0 t=239737
ye bu zhi dao 	也不知道	c=1 d=1.53441e-272 t=239737
ye cai 	野菜	c=1 d=5.56312e-43 t=239737
